Subject,Left Comparison Type,Right Comparison Type,Correct Side,Chosen Side
11,many,68,1.0,0.0
11,16,4,1.0,0.0
11,2,4,0.0,0.0
11,4,many,0.0,0.0
11,68,4,1.0,0.0
11,2,68,0.0,0.0
11,2,16,0.0,0.0
11,16,0,1.0,1.0
11,16,many,0.0,0.0
11,0,68,0.0,0.0
11,4,many,0.0,0.0
11,many,16,1.0,0.0
11,4,68,0.0,1.0
11,4,16,0.0,0.0
11,68,0,1.0,1.0
11,68,16,1.0,1.0
11,0,2,0.0,0.0
11,2,16,0.0,1.0
11,many,0,1.0,1.0
11,4,0,1.0,1.0
11,0,16,0.0,1.0
11,many,2,1.0,0.0
11,4,2,1.0,0.0
11,68,2,1.0,1.0
11,many,68,1.0,0.0
11,4,0,1.0,1.0
11,0,2,0.0,0.0
11,2,68,0.0,0.0
11,many,68,1.0,1.0
11,many,0,1.0,1.0
11,68,16,1.0,1.0
11,many,4,1.0,1.0
11,16,2,1.0,0.0
11,2,many,0.0,0.0
11,4,2,1.0,1.0
11,16,0,1.0,1.0
11,many,16,1.0,1.0
11,68,4,1.0,1.0
11,0,68,0.0,0.0
11,4,16,0.0,0.0
11,2,many,0.0,0.0
11,68,many,0.0,1.0
11,many,0,1.0,1.0
11,4,many,0.0,0.0
11,16,many,0.0,0.0
11,0,16,0.0,0.0
11,68,2,1.0,1.0
11,4,68,0.0,1.0
11,0,68,0.0,0.0
11,4,16,0.0,0.0
11,0,4,0.0,0.0
11,16,2,1.0,0.0
11,68,16,1.0,0.0
11,2,4,0.0,0.0
11,0,2,0.0,0.0
12,0,68,0.0,0.0
12,16,4,1.0,1.0
12,0,4,0.0,0.0
12,2,many,0.0,0.0
12,16,68,0.0,0.0
12,many,4,1.0,1.0
12,16,many,0.0,0.0
12,2,16,0.0,0.0
12,0,2,0.0,0.0
12,68,2,1.0,1.0
12,many,0,1.0,1.0
12,4,68,0.0,0.0
12,16,0,1.0,1.0
12,many,68,1.0,1.0
12,2,4,0.0,1.0
12,0,2,0.0,0.0
12,many,2,1.0,1.0
12,0,68,0.0,0.0
12,many,4,1.0,1.0
12,68,many,0.0,0.0
12,2,4,0.0,0.0
12,16,68,0.0,0.0
12,4,16,0.0,1.0
12,68,2,1.0,1.0
12,many,16,1.0,1.0
12,4,0,1.0,1.0
12,many,0,1.0,1.0
12,2,16,0.0,0.0
12,16,0,1.0,1.0
12,4,68,0.0,0.0
12,2,many,0.0,0.0
12,68,many,0.0,1.0
12,0,16,0.0,0.0
12,0,4,0.0,0.0
12,2,4,0.0,0.0
12,16,68,0.0,0.0
12,0,2,0.0,0.0
12,0,many,0.0,0.0
12,4,68,0.0,0.0
12,4,16,0.0,0.0
12,4,many,0.0,0.0
12,68,0,1.0,1.0
12,16,many,0.0,0.0
12,16,2,1.0,1.0
12,68,2,1.0,1.0
12,many,0,1.0,1.0
12,16,many,0.0,0.0
12,0,16,0.0,0.0
12,4,2,1.0,1.0
12,16,4,1.0,1.0
12,68,16,1.0,0.0
12,0,4,0.0,0.0
12,16,2,1.0,0.0
12,2,many,0.0,0.0
12,0,2,0.0,0.0
12,4,68,0.0,0.0
12,68,0,1.0,1.0
12,4,many,0.0,1.0
12,68,many,0.0,1.0
12,2,68,0.0,0.0
12,4,many,0.0,0.0
12,0,4,0.0,0.0
12,68,2,1.0,1.0
12,16,4,1.0,1.0
12,0,68,0.0,0.0
12,16,0,1.0,1.0
12,2,4,0.0,1.0
12,many,0,1.0,1.0
12,4,68,0.0,1.0
12,16,many,0.0,0.0
12,many,2,1.0,0.0
12,16,2,1.0,1.0
12,0,2,0.0,0.0
12,many,68,1.0,1.0
12,68,16,1.0,1.0
12,many,2,1.0,1.0
12,4,68,0.0,0.0
12,many,0,1.0,1.0
12,4,16,0.0,1.0
12,0,16,0.0,0.0
12,0,4,0.0,0.0
12,0,68,0.0,0.0
12,0,2,0.0,0.0
12,68,2,1.0,1.0
12,4,2,1.0,0.0
12,4,many,0.0,0.0
12,16,many,0.0,1.0
12,2,16,0.0,0.0
12,16,68,0.0,1.0
12,68,many,0.0,0.0
12,68,2,1.0,0.0
12,4,2,1.0,1.0
12,16,68,0.0,1.0
12,16,0,1.0,1.0
12,68,4,1.0,1.0
12,4,16,0.0,1.0
12,2,16,0.0,1.0
12,0,many,0.0,0.0
12,68,many,0.0,1.0
12,4,many,0.0,0.0
12,2,many,0.0,0.0
12,4,0,1.0,1.0
12,0,68,0.0,0.0
12,0,2,0.0,0.0
12,many,16,1.0,1.0
12,many,2,1.0,1.0
12,16,2,1.0,0.0
12,0,68,0.0,0.0
12,4,0,1.0,1.0
12,68,16,1.0,1.0
12,68,4,1.0,0.0
12,68,2,1.0,1.0
12,0,many,0.0,0.0
12,4,2,1.0,0.0
12,4,many,0.0,0.0
12,2,0,1.0,1.0
12,16,4,1.0,1.0
12,0,16,0.0,0.0
12,many,16,1.0,1.0
12,many,68,1.0,1.0
12,0,2,0.0,0.0
12,4,68,0.0,1.0
12,68,2,1.0,1.0
12,2,4,0.0,1.0
12,16,0,1.0,1.0
12,16,68,0.0,1.0
12,16,2,1.0,1.0
12,4,many,0.0,0.0
12,16,4,1.0,0.0
12,many,0,1.0,1.0
12,many,68,1.0,1.0
12,many,16,1.0,1.0
12,4,0,1.0,1.0
12,many,2,1.0,1.0
12,68,0,1.0,1.0
12,16,2,1.0,1.0
12,many,2,1.0,1.0
12,16,4,1.0,0.0
12,68,many,0.0,1.0
12,68,0,1.0,1.0
12,many,4,1.0,1.0
12,0,16,0.0,0.0
12,16,many,0.0,1.0
12,2,4,0.0,0.0
12,4,68,0.0,1.0
12,many,0,1.0,1.0
12,0,4,0.0,0.0
12,16,68,0.0,0.0
12,68,2,1.0,1.0
12,2,0,1.0,1.0
13,0,2,0.0,0.0
13,16,0,1.0,1.0
13,many,2,1.0,1.0
13,4,2,1.0,0.0
13,many,68,1.0,1.0
13,2,16,0.0,1.0
13,4,many,0.0,0.0
13,0,4,0.0,0.0
13,many,0,1.0,1.0
13,68,2,1.0,1.0
13,16,4,1.0,1.0
13,16,68,0.0,0.0
13,4,68,0.0,1.0
13,16,many,0.0,0.0
13,0,68,0.0,1.0
13,2,4,0.0,1.0
13,many,68,1.0,1.0
13,0,4,0.0,1.0
13,2,0,1.0,1.0
13,68,16,1.0,1.0
13,many,0,1.0,1.0
13,16,4,1.0,0.0
13,many,2,1.0,1.0
13,0,68,0.0,0.0
13,4,many,0.0,0.0
13,68,2,1.0,0.0
13,0,16,0.0,0.0
13,16,many,0.0,0.0
13,4,68,0.0,0.0
13,16,2,1.0,0.0
13,4,2,1.0,1.0
13,0,many,0.0,0.0
13,16,0,1.0,1.0
13,4,68,0.0,0.0
13,many,68,1.0,1.0
13,many,16,1.0,1.0
13,4,0,1.0,1.0
13,many,4,1.0,1.0
13,2,16,0.0,0.0
13,0,2,0.0,1.0
13,68,2,1.0,0.0
13,0,68,0.0,0.0
13,16,4,1.0,1.0
13,2,many,0.0,0.0
13,16,68,0.0,0.0
13,2,16,0.0,0.0
13,4,2,1.0,1.0
13,2,many,0.0,0.0
13,16,0,1.0,1.0
13,68,0,1.0,1.0
13,68,many,0.0,0.0
13,2,0,1.0,1.0
13,many,4,1.0,1.0
13,many,16,1.0,1.0
13,68,4,1.0,1.0
13,4,0,1.0,1.0
13,68,16,1.0,1.0
13,68,2,1.0,0.0
13,4,16,0.0,0.0
13,many,0,1.0,1.0
13,16,many,0.0,1.0
13,68,many,0.0,0.0
13,16,4,1.0,1.0
13,68,4,1.0,0.0
13,4,many,0.0,0.0
13,2,many,0.0,0.0
13,68,16,1.0,1.0
13,2,0,1.0,1.0
13,0,4,0.0,0.0
13,2,16,0.0,0.0
13,0,16,0.0,1.0
13,0,many,0.0,0.0
13,68,2,1.0,1.0
13,0,68,0.0,0.0
13,4,2,1.0,1.0
13,many,0,1.0,1.0
13,4,68,0.0,0.0
13,2,68,0.0,0.0
13,many,2,1.0,1.0
13,0,4,0.0,0.0
13,2,4,0.0,0.0
13,16,2,1.0,0.0
13,0,16,0.0,0.0
13,68,many,0.0,0.0
13,16,4,1.0,1.0
13,many,4,1.0,1.0
13,2,0,1.0,1.0
13,68,0,1.0,1.0
13,16,68,0.0,1.0
13,many,16,1.0,1.0
13,2,68,0.0,0.0
13,2,16,0.0,0.0
13,68,0,1.0,1.0
13,16,4,1.0,1.0
13,many,4,1.0,1.0
13,16,many,0.0,0.0
13,0,2,0.0,0.0
13,2,4,0.0,0.0
13,many,0,1.0,1.0
13,0,16,0.0,0.0
13,68,4,1.0,1.0
13,2,many,0.0,0.0
13,68,16,1.0,0.0
13,0,4,0.0,1.0
13,many,68,1.0,1.0
13,many,2,1.0,1.0
13,0,2,0.0,0.0
13,0,68,0.0,0.0
13,many,4,1.0,1.0
13,68,16,1.0,0.0
13,0,many,0.0,0.0
13,16,2,1.0,1.0
13,68,2,1.0,1.0
13,16,0,1.0,1.0
13,4,16,0.0,1.0
13,2,4,0.0,0.0
13,68,many,0.0,0.0
13,16,many,0.0,1.0
13,4,68,0.0,0.0
13,4,0,1.0,1.0
13,2,68,0.0,0.0
13,2,many,0.0,0.0
13,16,many,0.0,0.0
13,many,4,1.0,1.0
13,68,0,1.0,1.0
13,4,16,0.0,0.0
13,0,4,0.0,0.0
13,68,4,1.0,0.0
13,0,many,0.0,0.0
13,2,16,0.0,1.0
13,2,0,1.0,1.0
13,many,68,1.0,1.0
13,4,2,1.0,0.0
13,16,0,1.0,1.0
13,68,16,1.0,1.0
13,68,4,1.0,1.0
13,68,2,1.0,1.0
13,many,2,1.0,1.0
13,many,0,1.0,1.0
13,16,many,0.0,1.0
13,16,0,1.0,0.0
13,16,2,1.0,0.0
13,68,many,0.0,0.0
13,0,4,0.0,0.0
13,16,68,0.0,1.0
13,0,2,0.0,1.0
13,4,many,0.0,0.0
13,16,4,1.0,1.0
13,4,2,1.0,1.0
13,0,68,0.0,0.0
16,2,4,0.0,1.0
16,0,many,0.0,0.0
16,16,4,1.0,1.0
16,0,2,0.0,0.0
16,68,many,0.0,1.0
16,2,many,0.0,0.0
16,4,0,1.0,1.0
16,0,68,0.0,0.0
16,2,16,0.0,0.0
16,2,68,0.0,1.0
16,many,16,1.0,1.0
16,4,68,0.0,0.0
16,many,4,1.0,1.0
16,68,16,1.0,0.0
16,16,0,1.0,1.0
16,0,many,0.0,0.0
16,2,many,0.0,0.0
16,2,0,1.0,0.0
16,4,2,1.0,1.0
16,16,0,1.0,1.0
16,68,2,1.0,1.0
16,4,many,0.0,1.0
16,68,16,1.0,0.0
16,0,4,0.0,0.0
16,68,0,1.0,1.0
16,many,68,1.0,1.0
16,16,2,1.0,1.0
16,4,68,0.0,0.0
16,16,many,0.0,0.0
16,4,16,0.0,0.0
16,16,0,1.0,1.0
16,2,16,0.0,1.0
16,2,many,0.0,1.0
16,0,4,0.0,0.0
16,4,2,1.0,1.0
16,68,16,1.0,1.0
16,4,68,0.0,1.0
16,16,4,1.0,1.0
16,0,2,0.0,0.0
16,0,68,0.0,0.0
16,4,many,0.0,1.0
16,16,many,0.0,0.0
16,2,68,0.0,1.0
16,many,68,1.0,1.0
16,many,0,1.0,1.0
16,68,2,1.0,0.0
16,2,many,0.0,0.0
16,68,16,1.0,0.0
16,68,many,0.0,1.0
16,16,0,1.0,1.0
16,0,many,0.0,0.0
16,16,2,1.0,0.0
16,many,16,1.0,0.0
16,4,2,1.0,0.0
16,2,0,1.0,1.0
16,4,16,0.0,1.0
16,68,4,1.0,0.0
16,many,4,1.0,1.0
16,0,68,0.0,0.0
16,0,4,0.0,0.0
16,16,68,0.0,1.0
16,68,2,1.0,1.0
16,16,0,1.0,1.0
16,16,many,0.0,0.0
16,many,0,1.0,1.0
16,many,2,1.0,0.0
16,2,16,0.0,1.0
16,2,0,1.0,1.0
16,4,2,1.0,1.0
16,4,68,0.0,0.0
16,many,4,1.0,1.0
16,4,16,0.0,0.0
16,0,4,0.0,1.0
16,0,68,0.0,0.0
16,many,68,1.0,1.0
16,0,68,0.0,0.0
16,many,4,1.0,1.0
16,many,0,1.0,1.0
16,68,16,1.0,0.0
16,4,0,1.0,1.0
16,many,16,1.0,1.0
16,many,2,1.0,1.0
16,2,68,0.0,0.0
16,0,2,0.0,0.0
16,2,16,0.0,1.0
16,many,68,1.0,0.0
16,2,4,0.0,1.0
16,16,0,1.0,1.0
16,68,4,1.0,1.0
16,16,4,1.0,0.0
16,4,16,0.0,1.0
16,many,4,1.0,1.0
16,16,2,1.0,0.0
16,2,0,1.0,0.0
16,4,0,1.0,1.0
16,many,0,1.0,0.0
16,4,68,0.0,1.0
16,0,16,0.0,0.0
16,2,many,0.0,0.0
16,68,2,1.0,0.0
16,4,2,1.0,1.0
16,0,68,0.0,0.0
16,68,many,0.0,0.0
16,many,16,1.0,0.0
16,16,68,0.0,0.0
16,many,2,1.0,1.0
16,0,4,0.0,0.0
16,2,16,0.0,0.0
16,68,16,1.0,1.0
16,2,4,0.0,0.0
16,many,68,1.0,0.0
16,4,many,0.0,1.0
16,2,68,0.0,0.0
16,0,many,0.0,0.0
16,68,4,1.0,0.0
16,4,16,0.0,0.0
16,0,16,0.0,0.0
16,0,2,0.0,0.0
16,many,16,1.0,0.0
16,68,0,1.0,0.0
16,4,68,0.0,0.0
16,2,68,0.0,0.0
16,16,2,1.0,0.0
16,0,2,0.0,0.0
16,many,68,1.0,0.0
16,many,4,1.0,0.0
16,many,2,1.0,0.0
16,many,0,1.0,0.0
16,16,4,1.0,0.0
16,16,68,0.0,0.0
16,0,16,0.0,0.0
16,4,0,1.0,1.0
16,4,2,1.0,0.0
16,many,16,1.0,0.0
16,0,68,0.0,0.0
16,4,0,1.0,1.0
16,many,4,1.0,0.0
16,0,many,0.0,0.0
16,4,2,1.0,0.0
16,0,16,0.0,0.0
16,many,16,1.0,1.0
16,2,many,0.0,0.0
16,0,2,0.0,0.0
16,68,2,1.0,0.0
16,2,16,0.0,0.0
16,68,many,0.0,0.0
16,68,0,1.0,1.0
16,16,4,1.0,0.0
16,68,16,1.0,1.0
16,4,68,0.0,0.0
17,2,0,1.0,1.0
17,68,4,1.0,1.0
17,2,16,0.0,0.0
17,many,0,1.0,1.0
17,many,2,1.0,1.0
17,0,4,0.0,0.0
17,16,0,1.0,1.0
17,4,2,1.0,1.0
17,68,many,0.0,0.0
17,16,68,0.0,1.0
17,4,many,0.0,0.0
17,68,0,1.0,1.0
17,16,many,0.0,0.0
17,68,2,1.0,1.0
17,16,4,1.0,0.0
17,16,4,1.0,1.0
17,0,2,0.0,0.0
17,many,16,1.0,0.0
17,68,0,1.0,1.0
17,many,2,1.0,1.0
17,68,2,1.0,1.0
17,68,many,0.0,1.0
17,many,4,1.0,1.0
17,4,68,0.0,0.0
17,16,2,1.0,0.0
17,16,0,1.0,1.0
17,4,0,1.0,1.0
17,16,68,0.0,1.0
17,4,2,1.0,0.0
17,many,0,1.0,1.0
17,68,0,1.0,1.0
17,68,many,0.0,1.0
17,16,2,1.0,1.0
17,4,2,1.0,0.0
17,2,0,1.0,1.0
17,many,16,1.0,1.0
17,many,4,1.0,1.0
17,0,4,0.0,0.0
17,many,2,1.0,1.0
17,0,many,0.0,0.0
17,16,4,1.0,1.0
17,16,0,1.0,1.0
17,68,4,1.0,1.0
17,2,68,0.0,0.0
17,16,68,0.0,0.0
17,many,16,1.0,1.0
17,many,68,1.0,1.0
17,0,4,0.0,0.0
17,16,0,1.0,1.0
17,68,4,1.0,1.0
17,16,2,1.0,0.0
17,68,2,1.0,1.0
17,0,many,0.0,0.0
17,0,2,0.0,0.0
17,16,68,0.0,0.0
17,16,4,1.0,0.0
17,0,68,0.0,0.0
17,2,4,0.0,0.0
17,many,2,1.0,1.0
17,4,many,0.0,0.0
17,many,4,1.0,1.0
17,4,0,1.0,1.0
17,0,68,0.0,0.0
17,4,68,0.0,0.0
17,2,4,0.0,1.0
17,2,many,0.0,0.0
17,2,0,1.0,1.0
17,16,0,1.0,1.0
17,68,16,1.0,0.0
17,many,0,1.0,1.0
17,68,many,0.0,0.0
17,68,2,1.0,1.0
17,16,many,0.0,0.0
17,4,16,0.0,0.0
17,2,16,0.0,1.0
17,16,68,0.0,0.0
17,2,16,0.0,0.0
17,4,0,1.0,1.0
17,16,0,1.0,1.0
17,many,2,1.0,1.0
17,4,many,0.0,0.0
17,many,0,1.0,1.0
17,16,4,1.0,1.0
17,68,4,1.0,1.0
17,2,4,0.0,0.0
17,68,many,0.0,1.0
17,0,2,0.0,0.0
17,68,2,1.0,1.0
17,16,many,0.0,0.0
17,68,0,1.0,1.0
17,0,68,0.0,0.0
17,many,2,1.0,0.0
17,2,68,0.0,0.0
17,0,2,0.0,0.0
17,4,2,1.0,1.0
17,16,68,0.0,1.0
17,0,16,0.0,0.0
17,4,68,0.0,0.0
17,many,68,1.0,1.0
17,4,many,0.0,0.0
17,4,0,1.0,1.0
17,16,2,1.0,1.0
17,16,4,1.0,0.0
17,0,many,0.0,0.0
17,16,many,0.0,0.0
17,0,2,0.0,0.0
17,2,many,0.0,0.0
17,2,68,0.0,0.0
17,16,0,1.0,1.0
17,many,4,1.0,1.0
17,68,16,1.0,1.0
17,4,68,0.0,0.0
17,0,many,0.0,0.0
17,0,4,0.0,0.0
17,16,many,0.0,0.0
17,2,4,0.0,0.0
17,16,4,1.0,1.0
17,0,68,0.0,0.0
17,16,2,1.0,1.0
17,many,68,1.0,1.0
17,0,16,0.0,0.0
17,2,many,0.0,0.0
17,many,68,1.0,1.0
17,many,0,1.0,1.0
17,many,16,1.0,1.0
17,2,0,1.0,1.0
17,16,4,1.0,1.0
17,2,16,0.0,1.0
17,4,2,1.0,0.0
17,4,68,0.0,1.0
17,0,4,0.0,0.0
17,68,16,1.0,1.0
17,0,68,0.0,0.0
17,68,2,1.0,1.0
17,4,many,0.0,0.0
17,0,4,0.0,0.0
17,0,68,0.0,0.0
17,2,0,1.0,1.0
17,16,0,1.0,1.0
17,many,16,1.0,1.0
17,2,many,0.0,0.0
17,2,68,0.0,0.0
17,2,4,0.0,1.0
17,68,16,1.0,0.0
17,4,68,0.0,1.0
17,many,68,1.0,1.0
17,4,many,0.0,0.0
17,2,16,0.0,0.0
17,many,0,1.0,1.0
17,16,4,1.0,1.0
18,many,2,1.0,0.0
18,4,68,0.0,1.0
18,many,16,1.0,1.0
18,4,2,1.0,0.0
18,many,4,1.0,0.0
18,many,0,1.0,0.0
18,0,2,0.0,1.0
18,0,68,0.0,1.0
18,16,0,1.0,1.0
18,68,16,1.0,1.0
18,0,4,0.0,1.0
18,2,68,0.0,1.0
18,16,2,1.0,1.0
18,68,many,0.0,0.0
18,4,16,0.0,1.0
18,2,68,0.0,1.0
18,4,2,1.0,0.0
18,0,68,0.0,0.0
18,0,many,0.0,0.0
18,68,many,0.0,1.0
18,16,4,1.0,1.0
18,0,2,0.0,1.0
18,many,2,1.0,0.0
18,16,68,0.0,0.0
18,4,68,0.0,0.0
18,16,many,0.0,0.0
18,4,many,0.0,0.0
18,0,16,0.0,0.0
18,4,0,1.0,0.0
18,16,2,1.0,1.0
18,2,0,1.0,1.0
18,2,68,0.0,1.0
18,16,0,1.0,1.0
18,0,4,0.0,1.0
18,many,4,1.0,1.0
18,68,16,1.0,1.0
18,many,0,1.0,1.0
18,68,4,1.0,0.0
18,2,4,0.0,1.0
18,16,2,1.0,1.0
18,4,16,0.0,1.0
18,68,0,1.0,1.0
18,16,many,0.0,1.0
18,many,68,1.0,1.0
18,2,many,0.0,0.0
18,2,16,0.0,0.0
18,0,many,0.0,0.0
18,68,many,0.0,1.0
18,many,2,1.0,1.0
18,4,0,1.0,1.0
18,68,2,1.0,1.0
18,4,2,1.0,1.0
18,16,0,1.0,1.0
18,2,0,1.0,0.0
18,68,0,1.0,0.0
18,4,many,0.0,0.0
18,16,many,0.0,0.0
18,68,4,1.0,0.0
18,16,4,1.0,0.0
18,68,16,1.0,1.0
18,many,2,1.0,0.0
18,68,many,0.0,1.0
18,4,0,1.0,0.0
18,16,many,0.0,1.0
18,2,16,0.0,1.0
18,16,4,1.0,1.0
18,many,0,1.0,0.0
18,16,0,1.0,0.0
18,68,0,1.0,1.0
18,68,4,1.0,1.0
18,0,2,0.0,1.0
18,4,many,0.0,1.0
18,4,2,1.0,1.0
18,2,68,0.0,0.0
18,68,16,1.0,1.0
18,16,0,1.0,1.0
18,0,2,0.0,1.0
18,68,0,1.0,1.0
18,16,many,0.0,1.0
18,16,2,1.0,1.0
18,many,68,1.0,1.0
18,16,4,1.0,1.0
18,2,many,0.0,0.0
18,0,4,0.0,0.0
18,many,0,1.0,0.0
18,68,2,1.0,0.0
18,2,4,0.0,0.0
18,16,68,0.0,1.0
18,4,many,0.0,1.0
18,68,4,1.0,1.0
18,many,4,1.0,0.0
18,many,2,1.0,1.0
18,many,0,1.0,1.0
18,4,68,0.0,1.0
18,2,16,0.0,1.0
18,many,16,1.0,0.0
18,4,0,1.0,0.0
18,68,2,1.0,0.0
18,16,0,1.0,0.0
18,68,many,0.0,0.0
18,4,2,1.0,0.0
18,0,68,0.0,0.0
18,16,68,0.0,0.0
18,0,2,0.0,1.0
18,4,16,0.0,1.0
18,16,2,1.0,1.0
18,0,68,0.0,0.0
18,2,0,1.0,0.0
18,2,68,0.0,0.0
18,many,0,1.0,1.0
18,2,4,0.0,1.0
18,16,68,0.0,1.0
18,4,68,0.0,1.0
18,0,4,0.0,0.0
18,many,2,1.0,0.0
18,many,4,1.0,0.0
18,16,many,0.0,0.0
18,68,many,0.0,1.0
18,4,16,0.0,1.0
18,16,0,1.0,1.0
18,0,2,0.0,1.0
18,68,2,1.0,1.0
18,2,many,0.0,0.0
18,16,many,0.0,0.0
18,4,2,1.0,0.0
18,many,68,1.0,0.0
18,4,16,0.0,0.0
18,4,many,0.0,0.0
18,0,many,0.0,1.0
18,68,0,1.0,1.0
18,2,16,0.0,1.0
18,0,16,0.0,1.0
18,4,0,1.0,1.0
18,16,68,0.0,1.0
18,4,68,0.0,1.0
18,2,68,0.0,1.0
18,many,2,1.0,1.0
18,0,many,0.0,1.0
18,16,2,1.0,1.0
18,68,4,1.0,0.0
18,2,0,1.0,0.0
18,16,many,0.0,0.0
18,many,4,1.0,0.0
18,16,4,1.0,0.0
18,4,2,1.0,0.0
18,0,4,0.0,0.0
18,many,68,1.0,0.0
18,68,0,1.0,0.0
18,16,0,1.0,0.0
18,16,68,0.0,0.0
19,2,0,1.0,1.0
19,4,68,0.0,0.0
19,many,16,1.0,1.0
19,4,2,1.0,1.0
19,4,16,0.0,0.0
19,68,2,1.0,1.0
19,many,2,1.0,0.0
19,many,0,1.0,1.0
19,0,16,0.0,0.0
19,4,many,0.0,0.0
19,68,many,0.0,0.0
19,0,4,0.0,0.0
19,68,0,1.0,1.0
19,16,2,1.0,1.0
19,16,68,0.0,1.0
19,0,many,0.0,0.0
19,68,2,1.0,1.0
19,4,16,0.0,0.0
19,2,16,0.0,1.0
19,many,2,1.0,1.0
19,4,2,1.0,1.0
19,68,many,0.0,0.0
19,many,16,1.0,1.0
19,0,4,0.0,0.0
19,many,4,1.0,1.0
19,68,16,1.0,1.0
19,2,0,1.0,1.0
19,68,0,1.0,1.0
19,68,4,1.0,1.0
19,16,0,1.0,1.0
19,4,0,1.0,1.0
19,2,0,1.0,1.0
19,many,2,1.0,1.0
19,many,16,1.0,1.0
19,4,2,1.0,1.0
19,many,68,1.0,1.0
19,4,16,0.0,0.0
19,68,2,1.0,0.0
19,68,4,1.0,0.0
19,0,16,0.0,0.0
19,4,many,0.0,0.0
19,16,2,1.0,0.0
19,0,68,0.0,0.0
19,0,many,0.0,0.0
19,16,68,0.0,1.0
19,2,16,0.0,0.0
19,68,16,1.0,0.0
19,many,2,1.0,1.0
19,many,0,1.0,1.0
19,many,4,1.0,1.0
19,2,0,1.0,1.0
19,2,4,0.0,0.0
19,many,16,1.0,0.0
19,0,16,0.0,0.0
19,16,4,1.0,1.0
19,4,0,1.0,0.0
19,0,68,0.0,0.0
19,2,68,0.0,0.0
19,68,many,0.0,1.0
19,4,68,0.0,0.0
19,many,4,1.0,1.0
19,0,4,0.0,0.0
19,4,16,0.0,1.0
19,68,16,1.0,1.0
19,many,0,1.0,1.0
19,4,2,1.0,0.0
19,2,16,0.0,0.0
19,16,0,1.0,1.0
19,68,many,0.0,1.0
19,68,0,1.0,1.0
19,0,2,0.0,0.0
19,16,many,0.0,0.0
19,68,4,1.0,1.0
19,many,2,1.0,0.0
19,68,2,1.0,1.0
19,4,68,0.0,0.0
19,16,4,1.0,1.0
19,0,many,0.0,0.0
19,0,16,0.0,0.0
19,2,68,0.0,0.0
19,68,many,0.0,1.0
19,0,4,0.0,0.0
19,16,many,0.0,0.0
19,4,2,1.0,1.0
19,2,0,1.0,1.0
19,16,2,1.0,0.0
19,2,many,0.0,0.0
19,16,68,0.0,0.0
19,68,0,1.0,1.0
19,4,many,0.0,0.0
19,68,0,1.0,1.0
19,4,0,1.0,1.0
19,68,many,0.0,0.0
19,0,many,0.0,0.0
19,16,0,1.0,1.0
19,16,68,0.0,0.0
19,16,many,0.0,0.0
19,4,68,0.0,0.0
19,2,0,1.0,1.0
19,2,many,0.0,0.0
19,2,68,0.0,0.0
19,2,16,0.0,0.0
19,4,2,1.0,0.0
19,16,4,1.0,1.0
19,many,4,1.0,1.0
19,many,2,1.0,1.0
19,68,0,1.0,1.0
19,0,16,0.0,0.0
19,4,many,0.0,0.0
19,68,many,0.0,0.0
19,4,16,0.0,0.0
19,4,2,1.0,0.0
19,4,0,1.0,1.0
19,many,16,1.0,0.0
19,68,4,1.0,1.0
19,0,many,0.0,0.0
19,16,68,0.0,1.0
19,16,2,1.0,1.0
19,2,68,0.0,0.0
19,2,0,1.0,1.0
19,16,68,0.0,0.0
19,0,2,0.0,0.0
19,4,many,0.0,0.0
19,68,many,0.0,0.0
19,2,16,0.0,0.0
19,68,0,1.0,0.0
19,68,4,1.0,1.0
19,4,16,0.0,1.0
19,2,many,0.0,0.0
19,2,4,0.0,0.0
19,68,2,1.0,1.0
19,0,4,0.0,0.0
19,16,many,0.0,1.0
19,0,many,0.0,0.0
19,0,16,0.0,0.0
19,68,many,0.0,0.0
19,2,4,0.0,1.0
19,68,4,1.0,1.0
19,4,0,1.0,1.0
19,16,68,0.0,0.0
19,16,2,1.0,1.0
19,68,0,1.0,1.0
19,2,0,1.0,1.0
19,many,16,1.0,1.0
19,0,many,0.0,0.0
19,68,2,1.0,1.0
19,16,4,1.0,0.0
19,16,0,1.0,1.0
19,many,2,1.0,1.0
19,many,4,1.0,1.0
20,16,many,0.0,0.0
20,68,many,0.0,1.0
20,68,0,1.0,1.0
20,2,many,0.0,0.0
20,68,2,1.0,0.0
20,16,0,1.0,1.0
20,2,0,1.0,1.0
20,many,0,1.0,1.0
20,2,16,0.0,1.0
20,16,68,0.0,0.0
20,4,many,0.0,0.0
20,68,4,1.0,1.0
20,4,2,1.0,1.0
20,4,0,1.0,1.0
20,16,4,1.0,1.0
20,4,many,0.0,0.0
20,4,68,0.0,1.0
20,2,many,0.0,0.0
20,16,many,0.0,0.0
20,2,0,1.0,1.0
20,68,many,0.0,0.0
20,0,many,0.0,0.0
20,2,68,0.0,0.0
20,0,16,0.0,0.0
20,0,68,0.0,0.0
20,0,4,0.0,0.0
20,16,4,1.0,1.0
20,2,16,0.0,0.0
20,68,16,1.0,1.0
20,4,2,1.0,1.0
20,many,16,1.0,1.0
20,2,0,1.0,1.0
20,0,68,0.0,0.0
20,2,68,0.0,1.0
20,2,many,0.0,0.0
20,4,68,0.0,1.0
20,2,16,0.0,1.0
20,68,many,0.0,1.0
20,4,0,1.0,1.0
20,4,many,0.0,0.0
20,0,many,0.0,0.0
20,4,2,1.0,1.0
