Subject,Timestamp,Confidence rating,Study-test lag,Reaction time,Word
1,1131434,8.0,10.0,905.3000000007452,PENCIL
1,1135460,8.0,10.0,760.8000000007451,GNAT
1,1139487,3.0,60.0,1202.0,ROBIN
1,1143522,5.0,20.0,2230.800000000745,FOOT
1,1147555,8.0,30.0,1533.9000000003723,NOTEBOOK
1,1151583,4.0,0.0,1925.8999999985097,MAPLE
1,1155628,8.0,10.0,802.8000000007451,MAPLE
1,1159658,2.0,0.0,1476.9000000003723,OAK
1,1295780,8.0,10.0,1372.0999999996277,OAK
1,1299803,1.0,0.0,1467.800000000745,CYPRESS
1,1303843,8.0,10.0,688.5,CYPRESS
1,1307859,5.0,0.0,2341.5999999996275,WALNUT
1,1311891,4.0,0.0,2055.0999999996275,CEDAR
1,1315923,8.0,10.0,761.4000000003725,CEDAR
1,1319940,3.0,0.0,1890.800000000745,OVEN
1,1323960,3.0,0.0,1351.800000000745,APPLE
1,1327993,3.0,0.0,2136.5,MARKER
1,1332033,6.0,30.0,1332.7000000011176,GOOSE
1,1336074,2.0,0.0,2128.800000000745,COLANDER
1,1340106,8.0,10.0,1071.0,MARKER
1,1344138,6.0,0.0,1585.9000000003723,BLENDER
1,1348186,8.0,10.0,729.5,BLENDER
1,1352219,3.0,0.0,1139.0999999996277,COW
1,1356250,8.0,10.0,841.0,APPLE
1,1360282,2.0,0.0,1906.8999999985097,RIVER
1,1364323,2.0,0.0,1110.2000000011176,CROW
1,1368354,8.0,10.0,811.0,CROW
1,1372395,3.0,0.0,1233.5,GOAT
1,1376436,2.0,0.0,1369.5,SPATULA
1,1380452,8.0,20.0,1079.5,OVEN
1,1384483,8.0,10.0,1201.7000000011176,RIVER
1,1388514,8.0,10.0,871.3000000007451,COW
1,1392554,8.0,10.0,1005.2999999988824,GOAT
1,1396586,2.0,0.0,1766.4000000003723,PEAR
1,1400619,8.0,30.0,1190.0999999996277,WALNUT
1,1404651,8.0,50.0,783.2999999988824,CALCULATOR
1,1408691,6.0,0.0,2200.0,FOREST
1,1412723,4.0,80.0,1941.300000000745,DRYER
1,1416751,3.0,0.0,1784.4000000003723,HILLS
1,1420783,8.0,10.0,1001.5,PEAR
1,1424819,4.0,0.0,1588.89999999851,LAKE
1,1428850,6.0,10.0,1286.2000000011176,FOREST
1,1432883,3.0,0.0,1972.4000000003723,BEETLE
1,1436911,8.0,30.0,1487.10000000149,COLANDER
1,1440939,8.0,10.0,1538.800000000745,BEETLE
1,1444963,4.0,0.0,1942.60000000149,SPIDER
1,1448999,4.0,0.0,1730.2000000011176,LAMB
1,1453043,8.0,10.0,1182.9000000003723,LAMB
1,1457074,2.0,0.0,1520.9000000003723,BEE
1,1461106,3.0,0.0,2430.300000000745,CRICKET
1,1465133,8.0,20.0,886.9000000003725,HILLS
1,1469157,3.0,0.0,1745.5,DISHWASHER
1,1473196,8.0,10.0,789.6999999992549,CRICKET
1,1477225,8.0,30.0,744.4000000003725,SPATULA
1,1481266,3.0,0.0,1532.4000000003723,HEN
1,1485299,8.0,10.0,754.6999999992549,SPIDER
1,1489330,8.0,0.0,1499.9000000003723,CRAB
1,1493363,8.0,10.0,703.8999999985099,DISHWASHER
1,1497393,3.0,0.0,2192.0999999996275,LOBSTER
1,1501421,3.0,0.0,1221.0999999996277,FISH
1,1505466,8.0,20.0,886.8000000007451,LAKE
1,1509507,8.0,10.0,971.5999999996276,LOBSTER
1,1513539,8.0,10.0,850.0,HEN
1,1517570,4.0,0.0,2259.5,KNIFE
1,1521603,8.0,20.0,940.0999999996276,BEE
1,1525635,8.0,10.0,845.8000000007451,KNIFE
1,1542704,3.0,10.0,2268.9000000003725,CRAB
1,1546728,3.0,0.0,1063.60000000149,NOSE
1,1550761,2.0,0.0,1611.699999999255,HEAD
1,1554791,8.0,10.0,837.9000000003725,HEAD
1,1558820,8.0,10.0,811.3000000007451,NOSE
1,1562864,5.0,20.0,2339.0,FISH
1,1566903,2.0,0.0,1997.699999999255,TOE
1,1570948,8.0,10.0,721.8000000007451,TOE
1,1574984,3.0,0.0,1759.7999999988824,JEANS
1,1579033,8.0,10.0,746.1000000014901,JEANS
1,1583069,8.0,0.0,1018.8000000007452,COAT
1,1587097,4.0,0.0,1951.0999999996277,BANANA
1,1591138,8.0,10.0,672.0999999996275,BANANA
1,1595178,8.0,10.0,948.5999999996276,COAT
1,1599217,2.0,0.0,1052.5,SOCKS
1,1603250,3.0,0.0,1401.4000000003723,SHORTS
1,1607282,8.0,10.0,714.2000000011176,SOCKS
1,1611322,8.0,10.0,1001.2999999988824,SHORTS
1,1615363,8.0,0.0,1535.5,SHIRT
1,1619395,8.0,10.0,707.1999999992549,SHIRT
1,1623434,4.0,0.0,1594.699999999255,SHOES
1,1627467,2.0,0.0,1693.0,LILY
1,1631499,8.0,10.0,654.5,LILY
1,1635539,8.0,10.0,709.5999999996275,SHOES
1,1639570,3.0,0.0,1277.89999999851,ROSE
1,1643595,4.0,0.0,1846.4000000003723,VIOLET
1,1647627,4.0,0.0,1935.800000000745,ORANGE
1,1651659,2.0,0.0,2120.5,STRAINER
1,1655691,8.0,10.0,723.0999999996275,STRAINER
1,1659722,2.0,0.0,1883.199999999255,ERASER
1,1663762,2.0,0.0,1836.7000000011176,FREEZER
1,1667793,3.0,0.0,1205.300000000745,BULL
1,1671826,8.0,10.0,757.5,FREEZER
1,1675866,1.0,0.0,1778.800000000745,BASEBALL
1,1679899,8.0,10.0,795.9000000003725,BULL
1,1683929,8.0,20.0,911.5,ROSE
1,1687954,3.0,0.0,1846.7000000011176,BARBIE
1,1691984,3.0,0.0,2362.89999999851,PUZZLE
1,1696025,3.0,0.0,1669.699999999255,TOASTER
1,1700059,6.0,20.0,2100.699999999255,ORANGE
1,1704091,4.0,0.0,2103.5999999996275,ANT
1,1708123,8.0,20.0,898.4000000003725,ERASER
1,1712155,8.0,10.0,661.8000000007451,PUZZLE
1,1716188,8.0,10.0,637.1999999992549,BASEBALL
1,1720219,8.0,10.0,639.9000000003725,BARBIE
1,1724251,8.0,10.0,669.2999999988824,ANT
1,1728300,8.0,10.0,689.4000000003725,TOASTER
1,1732331,3.0,0.0,2066.7000000011176,FINGERS
1,1736363,8.0,30.0,813.0,VIOLET
1,1740396,3.0,0.0,2210.300000000745,CHERRY
1,1744435,8.0,0.0,877.3000000007451,REFRIGERATOR
1,1748468,7.0,10.0,1799.800000000745,FINGERS
1,1752491,8.0,10.0,762.9000000003725,REFRIGERATOR
1,1756514,7.0,10.0,1288.300000000745,CHERRY
1,1760540,2.0,0.0,1734.5999999996277,ROACH
1,1764571,7.0,0.0,1694.5,EAR
1,1768610,8.0,10.0,695.2999999988824,EAR
1,1772643,8.0,10.0,825.3999999985099,ROACH
1,8224091,2.0,0.0,1610.7000000029802,CORKSCREW
1,8228121,3.0,0.0,1658.300000000745,GRAPE
1,8232162,7.0,10.0,884.0,GRAPE
1,8236212,3.0,0.0,1776.7999999970198,VALLEY
1,8240241,7.0,10.0,1328.7999999970198,CORKSCREW
1,8244259,8.0,10.0,1220.4000000022352,VALLEY
1,8248293,2.0,0.0,1751.10000000149,STREAM
1,8252305,3.0,0.0,1358.4000000022352,WASHER
1,8256344,8.0,10.0,757.7999999970198,WASHER
1,8260380,8.0,10.0,878.9000000022352,STREAM
1,8264417,3.0,0.0,1304.5,ELBOW
1,8268453,8.0,10.0,643.6999999992549,ELBOW
1,8272494,3.0,0.0,1369.5999999977648,BUTTERFLY
1,8276528,3.0,0.0,1333.60000000149,MOTH
1,8280562,2.0,0.0,2087.39999999851,PEAS
1,8284583,3.0,0.0,1626.300000000745,BROCCOLI
1,8288615,8.0,10.0,749.3999999985099,BROCCOLI
1,8292654,8.0,10.0,1954.29999999702,PEAS
1,8296690,7.0,10.0,1966.29999999702,BUTTERFLY
1,8300726,8.0,10.0,1324.10000000149,MOTH
1,8304770,3.0,0.0,2130.300000000745,ONION
1,8308793,8.0,0.0,1807.199999999255,LETTUCE
1,8312822,8.0,10.0,950.0999999977648,ONION
1,8316857,8.0,10.0,733.3000000007451,LETTUCE
1,8320891,3.0,0.0,2752.400000002235,CUCUMBER
1,8324918,8.0,0.0,2151.10000000149,PETUNIA
1,8328944,4.0,10.0,2883.800000000745,PETUNIA
1,8332972,4.0,0.0,1771.89999999851,LIME
1,8337011,3.0,0.0,1659.699999999255,LILAC
1,8341042,2.0,0.0,1584.60000000149,DAISY
1,8345073,8.0,10.0,1143.9000000022352,DAISY
1,8349106,3.0,0.0,1759.0,ORCHID
1,8353144,3.0,10.0,1429.0,ORCHID
1,8357177,8.0,0.0,62.39999999850989,DAFFODIL
1,8361210,8.0,10.0,863.3000000007451,DAFFODIL
1,8365240,3.0,0.0,1270.7000000029802,TULIP
1,8369266,8.0,10.0,898.5999999977648,LILAC
1,8373297,8.0,10.0,918.6999999992548,TULIP
1,8377329,3.0,0.0,1164.0999999977648,FOLDER
1,8381361,8.0,20.0,1012.1999999992548,CUCUMBER
1,8385391,2.0,0.0,1876.8999999985097,PAPER
1,8389417,8.0,20.0,1619.0999999977648,LIME
1,8393451,8.0,10.0,1006.5999999977648,PAPER
1,8397489,,0.0,,DESK
1,8401521,2.0,0.0,1561.5999999977648,NIGHTSTAND
1,8405561,4.0,0.0,2084.300000000745,COUCH
1,8409593,8.0,0.0,960.89999999851,SOFA
1,8413634,8.0,10.0,1027.10000000149,NIGHTSTAND
1,8417657,,10.0,,DESK
1,8421696,7.0,0.0,2713.89999999851,SHELF
1,8425729,8.0,10.0,1329.699999999255,COUCH
1,8429772,3.0,0.0,2211.5,RECLINER
1,8433810,4.0,0.0,2136.20000000298,TABLE
1,8437843,8.0,20.0,1380.7000000029802,FOLDER
1,8441891,8.0,10.0,870.8999999985099,TABLE
1,8445923,8.0,10.0,838.0,SOFA
1,8449951,8.0,10.0,916.39999999851,SHELF
1,8453978,8.0,10.0,917.10000000149,RECLINER
1,8465858,2.0,0.0,1970.699999999255,LEVEL
1,8469899,8.0,10.0,1071.89999999851,LEVEL
1,8473939,3.0,0.0,2996.300000000745,WRENCH
1,8477962,2.0,0.0,1224.9000000022352,CALF
1,8481994,2.0,0.0,1278.2000000029802,CHICKEN
1,8486026,8.0,0.0,832.5,VACUUM
1,8490073,2.0,0.0,1420.10000000149,BANJO
1,8494107,2.0,10.0,1756.0999999977648,CALF
1,8498155,5.0,0.0,2036.5,TRUMPET
1,8502187,4.0,0.0,1520.699999999255,CELLO
1,8506220,8.0,10.0,903.0,VACUUM
1,8510249,8.0,0.0,1075.5,PIANO
1,8514299,4.0,10.0,1512.7000000029802,WRENCH
1,8518323,8.0,0.0,1226.300000000745,ORGAN
1,8522363,8.0,10.0,1194.4000000022352,PIANO
1,8526394,4.0,0.0,2022.199999999255,LEMONADE
1,8530435,5.0,0.0,1535.5999999977648,MOUNTAIN
1,8534472,6.0,20.0,1650.2999999970198,CHICKEN
1,8538505,6.0,10.0,1186.39999999851,ORGAN
1,8542540,6.0,10.0,1023.8000000007452,LEMONADE
1,8546576,7.0,20.0,1198.5,TRUMPET
1,8550611,8.0,20.0,961.7000000029802,CELLO
1,8554636,6.0,20.0,2148.0,BANJO
1,8558669,3.0,0.0,2145.39999999851,GLUE
1,8562699,8.0,10.0,829.0,GLUE
1,8566732,2.0,0.0,1701.39999999851,PEELER
1,8570758,2.0,10.0,2165.60000000149,PEELER
1,8574795,2.0,0.0,1253.2000000029802,WHISK
1,8578841,2.0,0.0,1742.0,FLOOR
1,8582876,2.0,0.0,1198.800000000745,HALLWAY
1,8586910,8.0,10.0,851.1999999992549,FLOOR
1,8590947,,20.0,,MOUNTAIN
1,8594972,8.0,10.0,903.0,WHISK
1,8599004,8.0,10.0,771.8000000007451,HALLWAY
1,8603044,8.0,0.0,977.60000000149,DRUM
1,8607076,8.0,10.0,2254.400000002235,DRUM
1,8611109,8.0,0.0,2631.39999999851,TUBA
1,8615140,8.0,0.0,1035.5,FLUTE
1,8619163,,0.0,,BASS
1,8623188,8.0,10.0,1801.2999999970198,FLUTE
1,8627211,5.0,0.0,1543.39999999851,GUITAR
1,8631244,6.0,10.0,1779.5,TUBA
1,8635266,4.0,0.0,1540.5,BED
1,8639307,3.0,0.0,1287.89999999851,DRESSER
1,8643347,2.0,0.0,1263.60000000149,BOOKCASE
1,8647398,6.0,0.0,2168.0,CHAIR
1,8651436,7.0,10.0,2017.5,BASS
1,8655473,6.0,10.0,877.6999999992549,CHAIR
1,8659507,8.0,10.0,941.5,GUITAR
1,8663541,,0.0,,CABINET
1,8667580,3.0,0.0,1364.800000000745,TONGS
1,8671621,8.0,10.0,912.39999999851,DRESSER
1,8675652,6.0,10.0,2504.5,BED
1,8679694,7.0,0.0,1436.0,UNDERWEAR
1,8683726,8.0,10.0,858.6999999992549,TONGS
1,8687765,3.0,0.0,2058.29999999702,BLOUSE
1,8691806,6.0,0.0,1871.4000000022352,PANTS
1,8695838,8.0,0.0,1282.10000000149,DRESS
1,10658739,6.0,0.0,2216.0,SKIRT
1,10662787,4.0,0.0,1581.5999999977648,JACKET
1,10666819,3.0,0.0,1568.699999999255,MIXER
1,10670867,6.0,0.0,1142.89999999851,IRON
1,10674892,3.0,20.0,1933.8999999985097,CABINET
1,10678922,2.0,0.0,1691.9000000022352,TURKEY
1,10682961,6.0,0.0,231.1000000014901,ARM
1,10686994,8.0,10.0,1038.60000000149,JACKET
1,10691022,8.0,20.0,1002.5,BLOUSE
1,10695057,4.0,0.0,2286.300000000745,PASTRY
1,10699088,6.0,20.0,2429.10000000149,UNDERWEAR
1,10703138,7.0,20.0,857.6000000014901,DRESS
1,10707171,4.0,10.0,1187.60000000149,PASTRY
1,10711204,2.0,0.0,1697.5999999977648,COOKIE
1,10715254,8.0,10.0,1219.0,ARM
1,10719285,3.0,0.0,1697.89999999851,FLY
1,10723327,2.0,0.0,2922.0,SPOON
1,10727364,2.0,0.0,1376.39999999851,PLANKTON
1,10731402,4.0,0.0,2321.10000000149,OCTOPUS
1,10735442,6.0,30.0,2881.5,PANTS
1,10739489,8.0,10.0,1869.0,FLY
1,10743518,5.0,0.0,1106.7999999970198,WHALE
1,10747556,7.0,40.0,1616.39999999851,BOOKCASE
1,10751599,6.0,30.0,952.3000000007452,SKIRT
1,10755629,7.0,10.0,981.3000000007452,WHALE
1,10759673,8.0,30.0,914.4000000022352,IRON
1,10763704,3.0,0.0,1535.39999999851,TURTLE
1,10767742,7.0,0.0,1490.10000000149,EYE
1,10771778,8.0,20.0,923.10000000149,COOKIE
1,10775818,3.0,0.0,1719.39999999851,OYSTER
1,10779847,8.0,20.0,1152.5,PLANKTON
1,10783882,6.0,10.0,1214.10000000149,TURTLE
1,10787920,8.0,20.0,1022.5,SPOON
1,10791954,3.0,0.0,1281.199999999255,TAPE
1,10795989,5.0,0.0,942.9000000022352,PLUM
1,10800026,8.0,20.0,869.3999999985099,OCTOPUS
1,10804058,8.0,40.0,831.8999999985099,TURKEY
1,10808088,3.0,0.0,1545.699999999255,HUMIDITY
1,10812139,8.0,10.0,965.10000000149,PLUM
1,10816166,2.0,0.0,1581.699999999255,RULER
1,10820197,8.0,20.0,1386.4000000022352,EYE
1,10824240,5.0,0.0,1716.0,CLOUD
1,10828274,8.0,40.0,820.3000000007451,MIXER
1,10832300,8.0,0.0,2459.60000000149,THUNDERSTORM
1,10836337,2.0,0.0,1018.10000000149,ISLAND
1,10840369,3.0,20.0,2671.0,TAPE
1,10844395,8.0,10.0,1413.199999999255,ISLAND
1,10848426,3.0,0.0,1956.5999999977648,BLUEBIRD
1,10852449,3.0,0.0,2063.70000000298,WALL
1,10856487,5.0,0.0,1379.4000000022352,DOOR
1,10860515,5.0,0.0,1036.0,ROOF
1,10864547,8.0,10.0,824.1000000014901,DOOR
1,10868574,3.0,0.0,882.0999999977648,CEILING
1,10872603,8.0,10.0,703.6999999992549,ROOF
1,10876646,5.0,20.0,1265.39999999851,THUNDERSTORM
1,10880691,8.0,20.0,791.0999999977648,RULER
1,10884727,6.0,10.0,1596.5,BLUEBIRD
1,10888768,8.0,10.0,801.4000000022352,WALL
1,10894450,3.0,30.0,1075.60000000149,HUMIDITY
1,10898479,8.0,10.0,829.5,CEILING
1,10902513,8.0,20.0,1148.5,CLOUD
1,10906547,8.0,40.0,777.6999999992549,OYSTER
1,10910584,7.0,0.0,1260.0,STOVE
1,10914616,3.0,0.0,1482.199999999255,HAND
1,10918653,8.0,10.0,784.0,HAND
1,10922690,4.0,0.0,1677.89999999851,WATER
1,10926720,5.0,0.0,886.5,TEA
1,10930758,6.0,0.0,889.6000000014901,KNEE
1,10934794,6.0,0.0,1870.9000000022352,BLUEBERRY
1,10938833,5.0,0.0,1133.5,HAWK
1,10942876,8.0,10.0,731.5,HAWK
1,10946915,8.0,10.0,659.8000000007451,BLUEBERRY
1,10950948,8.0,10.0,1563.2000000029802,STOVE
1,10954982,8.0,10.0,917.6999999992548,TEA
1,10959013,2.0,0.0,2147.400000002235,GRATER
1,10963049,8.0,10.0,1162.10000000149,KNEE
1,10967079,8.0,10.0,852.5,GRATER
1,10971119,3.0,0.0,1178.0,LEMON
1,10975153,3.0,0.0,1822.199999999255,ATTIC
1,10979185,8.0,10.0,1545.800000000745,ATTIC
1,10983214,8.0,0.0,1793.800000000745,BATHROOM
1,10987250,6.0,0.0,1156.0,STAIRS
1,10991277,8.0,10.0,610.5,STAIRS
1,10995309,4.0,0.0,1191.800000000745,FOUNDATION
1,10999347,3.0,0.0,1445.10000000149,STRAWBERRY
1,11003386,6.0,0.0,2140.60000000149,ROOM
1,11007425,8.0,10.0,703.5,STRAWBERRY
1,11011462,7.0,10.0,1266.10000000149,LEMON
1,11015499,4.0,0.0,1821.300000000745,WINDOW
1,11019538,6.0,0.0,1513.800000000745,SHEEP
1,11023583,8.0,10.0,2426.300000000745,SHEEP
1,11027619,,0.0,,DUCK
1,11031661,5.0,10.0,992.3000000007452,ROOM
1,11035707,,0.0,,SPRUCE
1,11039753,8.0,0.0,2535.39999999851,ELM
1,11043783,8.0,10.0,667.5,DUCK
1,11047814,8.0,40.0,703.6999999992549,WATER
1,11051847,8.0,10.0,546.1999999992549,ELM
1,11055876,8.0,10.0,1857.5999999977648,SPRUCE
1,11059908,8.0,0.0,2854.599999997765,EVERGREEN
1,11063945,4.0,0.0,2406.800000000745,BIRCH
1,11067969,3.0,10.0,1360.699999999255,EVERGREEN
1,11072010,8.0,30.0,1711.699999999255,BATHROOM
1,11076039,3.0,0.0,2058.89999999851,TIGER
1,11080070,8.0,10.0,910.39999999851,TIGER
1,11084101,8.0,30.0,808.6000000014901,FOUNDATION
1,11088142,2.0,0.0,1715.0999999977648,ZEBRA
1,11092182,8.0,10.0,885.0,ZEBRA
1,11096227,8.0,10.0,975.60000000149,BIRCH
1,11100276,6.0,30.0,1613.699999999255,WINDOW
1,11104317,3.0,0.0,2085.89999999851,DOLPHIN
1,11108363,8.0,10.0,950.9000000022352,DOLPHIN
1,11112402,5.0,0.0,1793.0,SQUID
1,11116436,8.0,10.0,760.5,SQUID
1,11120479,4.0,0.0,1255.0999999977648,SHRIMP
1,11124508,8.0,10.0,843.5,SHRIMP
1,11289731,4.0,0.0,2084.10000000149,JELLYFISH
1,11293770,5.0,0.0,2220.400000002235,BASKETBALL
1,11297805,4.0,0.0,1054.5,FOOTBALL
1,11301855,8.0,10.0,929.8000000007452,BASKETBALL
1,11305887,4.0,0.0,992.89999999851,MARBLES
1,11309926,2.0,0.0,1956.199999999255,MOUSSE
1,11313964,8.0,10.0,735.3000000007451,JELLYFISH
1,11318003,5.0,0.0,2905.599999997765,CUPCAKE
1,11322047,4.0,0.0,2020.8999999985097,PIG
1,11326091,4.0,10.0,2409.0,PIG
1,11330123,3.0,0.0,2109.300000000745,COBBLER
1,11334160,3.0,0.0,2536.5,PHONE
1,11338191,2.0,0.0,1842.5999999977648,COMPUTER
1,11342231,8.0,10.0,1173.0,MOUSSE
1,11346267,4.0,0.0,1196.5,SCANNER
1,11350293,8.0,20.0,1287.800000000745,FOOTBALL
1,11354327,3.0,0.0,1502.699999999255,PRINTER
1,11358365,8.0,10.0,1169.60000000149,COBBLER
1,11362405,8.0,10.0,1219.7999999970198,SCANNER
1,11366454,8.0,10.0,1163.5,COMPUTER
1,11370499,7.0,20.0,1352.9000000022352,MARBLES
1,11374537,8.0,10.0,1213.5,PHONE
1,11378575,4.0,0.0,1821.70000000298,MOTORCYCLE
1,11382614,,0.0,,TRAIN
1,11386654,2.0,0.0,1575.699999999255,PLANE
1,11390701,8.0,10.0,1353.10000000149,PLANE
1,11394747,8.0,10.0,2366.20000000298,MOTORCYCLE
1,11398794,,0.0,,BUS
1,11402827,2.0,30.0,2500.89999999851,CUPCAKE
1,11406875,2.0,10.0,1124.39999999851,TRAIN
1,11410915,2.0,0.0,2705.89999999851,MOPED
1,11414955,5.0,20.0,2615.699999999255,PRINTER
1,11418997,,10.0,,MOPED
1,11423028,,0.0,,TRUCK
1,11427061,,10.0,,TRUCK
1,11431094,3.0,0.0,1076.89999999851,SNOW
1,11435141,8.0,10.0,1190.300000000745,BUS
1,11439181,4.0,0.0,2535.39999999851,LIGHTNING
1,11443214,8.0,10.0,1350.699999999255,SNOW
1,11447244,2.0,0.0,1771.300000000745,FOG
1,11451303,8.0,10.0,1165.199999999255,FOG
1,11455343,8.0,10.0,1093.5,LIGHTNING
1,11459375,3.0,0.0,1845.8999999985097,HURRICANE
1,11463415,8.0,10.0,1165.300000000745,HURRICANE
1,11467447,4.0,0.0,1396.300000000745,WIND
1,11471483,8.0,10.0,1250.0999999977648,WIND
1,11475518,3.0,0.0,1452.60000000149,SLINKY
1,11479563,2.0,0.0,1606.699999999255,FRISBEE
1,11483608,2.0,0.0,1195.4000000022352,DOLL
1,11487648,8.0,10.0,1076.10000000149,DOLL
1,11491681,4.0,0.0,1659.10000000149,BALL
1,11495720,2.0,0.0,1696.699999999255,BLOCKS
1,11499753,3.0,0.0,2348.5,DOLLHOUSE
1,11503803,,0.0,,RAIN
1,11507850,2.0,0.0,1453.60000000149,DRIZZLE
1,11511883,8.0,10.0,1299.5,DOLLHOUSE
1,11515920,4.0,0.0,1234.89999999851,BEACH
